example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
fatura_page_b659ead232ca93__ground_truth,final-4afac97814f51edf,fatura_doc_a0b9fe789ac2c5,fatura_page_b659ead232ca93,fatura,invoice,tr,train,split_bfbdc85d4cc01400,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance19.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b659ead232ca93.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_b659ead232ca93.json,,61,61,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_237b6d4e5a0fb4__ground_truth,final-4afac97814f51edf,fatura_doc_8e9b0f519cfc2d,fatura_page_237b6d4e5a0fb4,fatura,invoice,tr,train,split_53632caae2e3f620,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template24_Instance26.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_237b6d4e5a0fb4.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_237b6d4e5a0fb4.json,,50,50,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_1f7a37957f8360__ground_truth,final-4afac97814f51edf,fatura_doc_58569c609150e3,fatura_page_1f7a37957f8360,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance175.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_1f7a37957f8360.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_1f7a37957f8360.json,,80,80,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_494c7d53fe9a4f__ground_truth,final-4afac97814f51edf,fatura_doc_5dd9f1d433f8d4,fatura_page_494c7d53fe9a4f,fatura,invoice,tr,train,split_a2d37796f70ec9b4,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template21_Instance125.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_494c7d53fe9a4f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_494c7d53fe9a4f.json,,72,72,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_7009d402713668__ground_truth,final-4afac97814f51edf,fatura_doc_f8acaa5465ea2e,fatura_page_7009d402713668,fatura,invoice,tr,train,split_f7d31d9247c1a8fc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template13_Instance180.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7009d402713668.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_7009d402713668.json,,73,73,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8f9ce377c6133b__ground_truth,final-4afac97814f51edf,fatura_doc_049e2bf0aebe3d,fatura_page_8f9ce377c6133b,fatura,invoice,tr,test_in_domain,split_454f27f91831fd55,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template31_Instance16.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8f9ce377c6133b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_8f9ce377c6133b.json,,50,50,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8b78615d32b18d__ground_truth,final-4afac97814f51edf,fatura_doc_f8b45a5e5f2bc1,fatura_page_8b78615d32b18d,fatura,invoice,tr,dev_calibration,split_5210d221eeabab1c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template12_Instance40.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8b78615d32b18d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_calibration\ground_truth\fatura_page_8b78615d32b18d.json,,127,127,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_224a1469de2255__ground_truth,final-4afac97814f51edf,fatura_doc_65ae9a264d53e3,fatura_page_224a1469de2255,fatura,invoice,tr,train,split_0ef632e1fbb640a7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template39_Instance199.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_224a1469de2255.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_224a1469de2255.json,,98,98,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
funsd_page_7eb04b06937558__ground_truth,final-4afac97814f51edf,funsd_doc_5361e65fd56772,funsd_page_7eb04b06937558,funsd,form,en,train,split_ecd17c1c600b2a40,ground_truth,data/raw/public/funsd/dataset/testing_data/images/85629964.png,data/processed/normalized_ie_annotations/funsd/funsd_page_7eb04b06937558.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\funsd_page_7eb04b06937558.json,,94,94,38,35,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_b278239833dd79__ground_truth,final-4afac97814f51edf,fatura_doc_16fbee2873bff8,fatura_page_b278239833dd79,fatura,invoice,tr,train,split_42a50e21d64e6a79,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template17_Instance111.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b278239833dd79.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_b278239833dd79.json,,71,71,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_97ccf1c23cbb54__ground_truth,final-4afac97814f51edf,fatura_doc_b88dca889a3fcb,fatura_page_97ccf1c23cbb54,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance60.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_97ccf1c23cbb54.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_calibration\ground_truth\fatura_page_97ccf1c23cbb54.json,,68,68,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_21fdc888d014bd__ground_truth,final-4afac97814f51edf,fatura_doc_55a3f871476877,fatura_page_21fdc888d014bd,fatura,invoice,tr,train,split_bc6c3b36fe3caa35,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template11_Instance110.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_21fdc888d014bd.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_21fdc888d014bd.json,,69,69,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_2335cb3b9dbbaf__ground_truth,final-4afac97814f51edf,fatura_doc_c8a84f1eb83cc6,fatura_page_2335cb3b9dbbaf,fatura,invoice,tr,train,split_4615ef1929eb2cef,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template42_Instance138.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_2335cb3b9dbbaf.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_2335cb3b9dbbaf.json,,46,46,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_6fe0b022e08e98__ground_truth,final-4afac97814f51edf,fatura_doc_7c2d27de64a3f0,fatura_page_6fe0b022e08e98,fatura,invoice,tr,train,split_242f51e614bb2d9e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template41_Instance2.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6fe0b022e08e98.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_6fe0b022e08e98.json,,100,100,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_23c959fd1d437f__ground_truth,final-4afac97814f51edf,fatura_doc_f7c5a9c7bb8558,fatura_page_23c959fd1d437f,fatura,invoice,tr,train,split_f7d31d9247c1a8fc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template13_Instance66.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_23c959fd1d437f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_23c959fd1d437f.json,,96,96,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_c2b3de35e0f886__ground_truth,final-4afac97814f51edf,fatura_doc_927dacfb366991,fatura_page_c2b3de35e0f886,fatura,invoice,tr,train,split_8bd261127689242a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template5_Instance104.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c2b3de35e0f886.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_c2b3de35e0f886.json,,72,72,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_10ce2274668ea2__ground_truth,final-4afac97814f51edf,sroie_doc_9f7418ad76cc7b,sroie_page_10ce2274668ea2,sroie,receipt,en,train,split_959cb4006c8bf6f3,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005568892.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_10ce2274668ea2.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_10ce2274668ea2.json,,46,46,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_1483a3aa823826__ground_truth,final-4afac97814f51edf,fatura_doc_5f8f763acd857a,fatura_page_1483a3aa823826,fatura,invoice,tr,train,split_83ee6289d081bbf6,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance21.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_1483a3aa823826.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_1483a3aa823826.json,,54,54,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ab6868323b347b__ground_truth,final-4afac97814f51edf,fatura_doc_9f3d21ff719769,fatura_page_ab6868323b347b,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance106.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ab6868323b347b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_ab6868323b347b.json,,70,70,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_66b28c9142de15__ground_truth,final-4afac97814f51edf,fatura_doc_3c9178e2ec0697,fatura_page_66b28c9142de15,fatura,invoice,tr,train,split_4fb0a6a9ef25f0b1,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template34_Instance192.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_66b28c9142de15.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_66b28c9142de15.json,,57,57,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
funsd_page_b2789d97faef71__ground_truth,final-4afac97814f51edf,funsd_doc_799e3ba23e828d,funsd_page_b2789d97faef71,funsd,form,en,train,split_8b8a5307fc32f710,ground_truth,data/raw/public/funsd/dataset/training_data/images/0030041455.png,data/processed/normalized_ie_annotations/funsd/funsd_page_b2789d97faef71.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\funsd_page_b2789d97faef71.json,,64,64,13,6,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_7aec54e414b3c5__ground_truth,final-4afac97814f51edf,fatura_doc_5a4c6e44ba9315,fatura_page_7aec54e414b3c5,fatura,invoice,tr,train,split_413cd7c29a7c3e1b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template47_Instance5.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7aec54e414b3c5.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_7aec54e414b3c5.json,,39,39,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f6ef63fdeac957__ground_truth,final-4afac97814f51edf,fatura_doc_0dd5771615892a,fatura_page_f6ef63fdeac957,fatura,invoice,tr,train,split_a2d37796f70ec9b4,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template21_Instance2.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f6ef63fdeac957.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_f6ef63fdeac957.json,,63,63,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_0b18d5ae1480b0__ground_truth,final-4afac97814f51edf,fatura_doc_c974e88b3db38d,fatura_page_0b18d5ae1480b0,fatura,invoice,tr,train,split_0ef632e1fbb640a7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template39_Instance135.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_0b18d5ae1480b0.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_0b18d5ae1480b0.json,,93,93,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_35fe090364bd75__ground_truth,final-4afac97814f51edf,fatura_doc_362e7b78eef0b7,fatura_page_35fe090364bd75,fatura,invoice,tr,train,split_dc03d7cb484f8bdc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template1_Instance28.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_35fe090364bd75.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_35fe090364bd75.json,,98,98,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_bc46b1f77a2e99__ground_truth,final-4afac97814f51edf,fatura_doc_5267326695c7f4,fatura_page_bc46b1f77a2e99,fatura,invoice,tr,train,split_ac55e049e2a3ce8f,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template2_Instance140.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bc46b1f77a2e99.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_bc46b1f77a2e99.json,,52,52,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_981e89bfec630d__ground_truth,final-4afac97814f51edf,fatura_doc_1c2b71e7c7ba1f,fatura_page_981e89bfec630d,fatura,invoice,tr,train,split_5ec034d86901d342,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template30_Instance13.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_981e89bfec630d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_981e89bfec630d.json,,78,78,6,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f7ce0bbcdef003__ground_truth,final-4afac97814f51edf,fatura_doc_abf22ac23f508d,fatura_page_f7ce0bbcdef003,fatura,invoice,tr,test_in_domain,split_ae5b7debe3f6d640,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template46_Instance121.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f7ce0bbcdef003.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_f7ce0bbcdef003.json,,74,74,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f26bd6ce85ad81__ground_truth,final-4afac97814f51edf,fatura_doc_ec46e71f6e872d,fatura_page_f26bd6ce85ad81,fatura,invoice,tr,train,split_4615ef1929eb2cef,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template42_Instance22.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f26bd6ce85ad81.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_f26bd6ce85ad81.json,,47,47,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_23cb47e2a3418d__ground_truth,final-4afac97814f51edf,fatura_doc_aac1eafa2d940d,fatura_page_23cb47e2a3418d,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance99.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_23cb47e2a3418d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_23cb47e2a3418d.json,,106,106,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_0e496692bec43f__ground_truth,final-4afac97814f51edf,fatura_doc_a8116b6fffd325,fatura_page_0e496692bec43f,fatura,invoice,tr,train,split_4fb0a6a9ef25f0b1,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template34_Instance164.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_0e496692bec43f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_0e496692bec43f.json,,60,60,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_824bf46d31bb9e__ground_truth,final-4afac97814f51edf,fatura_doc_0326bc0cd2b5de,fatura_page_824bf46d31bb9e,fatura,invoice,tr,train,split_4a7e90615278391a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template20_Instance168.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_824bf46d31bb9e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_824bf46d31bb9e.json,,28,28,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_82d13c57ab7559__ground_truth,final-4afac97814f51edf,fatura_doc_a2df0833617c9c,fatura_page_82d13c57ab7559,fatura,invoice,tr,train,split_909ecbc097661c5e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template25_Instance117.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_82d13c57ab7559.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_82d13c57ab7559.json,,56,56,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_82608b79cb26c3__ground_truth,final-4afac97814f51edf,sroie_doc_90090da2940ae8,sroie_page_82608b79cb26c3,sroie,receipt,en,train,split_a8fd352c572742b6,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51007231343.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_82608b79cb26c3.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_82608b79cb26c3.json,,35,35,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_08f2caddd5686f__ground_truth,final-4afac97814f51edf,fatura_doc_8ff24f1a565fe7,fatura_page_08f2caddd5686f,fatura,invoice,tr,train,split_4a7e90615278391a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template20_Instance51.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_08f2caddd5686f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_08f2caddd5686f.json,,28,28,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_53e686b589b886__ground_truth,final-4afac97814f51edf,fatura_doc_ff9b59d2dad9b9,fatura_page_53e686b589b886,fatura,invoice,tr,train,split_0ef632e1fbb640a7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template39_Instance67.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_53e686b589b886.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_53e686b589b886.json,,95,95,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ce810d785da1e0__ground_truth,final-4afac97814f51edf,fatura_doc_cf848d8270e668,fatura_page_ce810d785da1e0,fatura,invoice,tr,train,split_5d2ec75a66abd816,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template6_Instance66.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ce810d785da1e0.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_ce810d785da1e0.json,,56,56,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_ff40b52e0a33e0__ground_truth,final-4afac97814f51edf,fatura_doc_7a088681ab1c41,fatura_page_ff40b52e0a33e0,fatura,invoice,tr,train,split_413cd7c29a7c3e1b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template47_Instance26.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ff40b52e0a33e0.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_ff40b52e0a33e0.json,,49,49,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_15144f7243b44b__ground_truth,final-4afac97814f51edf,fatura_doc_569b7719e6e580,fatura_page_15144f7243b44b,fatura,invoice,tr,test_in_domain,split_4964325b644ab927,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance6.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_15144f7243b44b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\test_in_domain\ground_truth\fatura_page_15144f7243b44b.json,,77,77,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_778e4345fa7e55__ground_truth,final-4afac97814f51edf,fatura_doc_cf6ff14697b3aa,fatura_page_778e4345fa7e55,fatura,invoice,tr,train,split_909ecbc097661c5e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template25_Instance174.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_778e4345fa7e55.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_778e4345fa7e55.json,,59,59,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_be83677d41f82f__ground_truth,final-4afac97814f51edf,fatura_doc_435ea5c5992360,fatura_page_be83677d41f82f,fatura,invoice,tr,train,split_f7d31d9247c1a8fc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template13_Instance9.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_be83677d41f82f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_be83677d41f82f.json,,100,100,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_70cdd335052ae0__ground_truth,final-4afac97814f51edf,fatura_doc_a873a99e1a987c,fatura_page_70cdd335052ae0,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance122.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_70cdd335052ae0.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_70cdd335052ae0.json,,50,50,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f50b0b2b957eaa__ground_truth,final-4afac97814f51edf,fatura_doc_8c56c5b29d6b56,fatura_page_f50b0b2b957eaa,fatura,invoice,tr,train,split_75697cdbcfe86284,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template37_Instance84.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f50b0b2b957eaa.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_f50b0b2b957eaa.json,,49,49,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f44b60d2aa0f2f__ground_truth,final-4afac97814f51edf,fatura_doc_ad5dbf76402653,fatura_page_f44b60d2aa0f2f,fatura,invoice,tr,train,split_8bd261127689242a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template5_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f44b60d2aa0f2f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_f44b60d2aa0f2f.json,,77,77,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_01bb0739141f86__ground_truth,final-4afac97814f51edf,fatura_doc_e642de0aba7c46,fatura_page_01bb0739141f86,fatura,invoice,tr,train,split_4a7e90615278391a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template20_Instance146.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_01bb0739141f86.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_01bb0739141f86.json,,28,28,5,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_18d1b7e58a4fda__ground_truth,final-4afac97814f51edf,fatura_doc_23b504bda36a71,fatura_page_18d1b7e58a4fda,fatura,invoice,tr,train,split_413cd7c29a7c3e1b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template47_Instance164.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_18d1b7e58a4fda.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_18d1b7e58a4fda.json,,42,42,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_f826be393c694c__ground_truth,final-4afac97814f51edf,fatura_doc_ccd0819a36afa1,fatura_page_f826be393c694c,fatura,invoice,tr,train,split_83ee6289d081bbf6,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance73.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f826be393c694c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_f826be393c694c.json,,55,55,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_c9d397ee8f3d5a__ground_truth,final-4afac97814f51edf,fatura_doc_40928af6a4b20b,fatura_page_c9d397ee8f3d5a,fatura,invoice,tr,train,split_c2e21329ba6633f7,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance152.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c9d397ee8f3d5a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_c9d397ee8f3d5a.json,,59,59,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
